ID,Nom du producteur,Pays,Continent,Région / Ville,Type de producteur,Produits principaux,Bio,Équitable,Certification,Site internet,Email,Téléphone,WhatsApp,LinkedIn,Instagram,Facebook,Contact / Responsable,Adresse,Source,Notes
ETH-03461,Asociación de Pequeños Productores Agropecuarios Tierra Fértil,Équateur,Amérique latine & Caraïbes,Pasaje,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation ; Trader,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Prof. Italia Salazar Barros y 26ava Sur, Pasaje, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 28917 — statut certification : Certified — organisme : FLOCERT
ETH-03462,Asociación de Pequeños Productores Agrícolas Buenavista (ASPROGRI),Équateur,Amérique latine & Caraïbes,Santa Rosa,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"En las calles: Guayas y Eloy Alfaro. Santa Rosa, Provincia de el Oro., Santa Rosa, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 36251 — statut certification : Certified — organisme : FLOCERT
ETH-03463,Asociación de Pequeños Productores Bananeros 'El Guabo',Équateur,Amérique latine & Caraïbes,El Guabo,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation ; Trader,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Via Panamericana Sur y Quinta Oeste (entre Comision de Transito y Hospital Maria Lorena Serrano), El Guabo, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 1538 — statut certification : Certified — organisme : FLOCERT
ETH-03464,Asociación de Producción Agrícola Bananos Orenses (ASOPROABAORE),Équateur,Amérique latine & Caraïbes,Machala,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Via a La Primavera, 07710, Machala, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 49121 — statut certification : Certified — organisme : FLOCERT
ETH-03465,Asociación de Producción Agrícola Ecológica de Banano Del Oro (ASOPROAEBAO),Équateur,Amérique latine & Caraïbes,El Guabo,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"SITIO SANTA LUCIA – EL GUABO, 070650, El Guabo, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 46977 — statut certification : Certified — organisme : FLOCERT
ETH-03466,Asociación de Producción Agrícola Explora (ASOPROAGRIEX/ Explora),Équateur,Amérique latine & Caraïbes,Pasaje,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Avenida General Gallardo, Lotización Las Gaviotas, Pasaje, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 45626 — statut certification : Certified — organisme : FLOCERT
ETH-03467,Asociación de Producción Agrícola Fruta Latina (ASOFRUTA),Équateur,Amérique latine & Caraïbes,Parroquia El Carmen,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Av Amazonas S/N y Av Bolivar, Parroquia El Carmen, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 39793 — statut certification : Certified — organisme : FLOCERT
ETH-03468,Asociación de Producción Agrícola Green Quality (ASPROGREEN),Équateur,Amérique latine & Caraïbes,Milagro,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Ciudadela La Karlita Calle: Mariscal Sucre Intersección:  Av Mariscal Sucre Carretera: Via Lorenzo de Garaicoa Ref: 1 km Mas Delante de La Virgen, 300 m antes de La Ponderosa, 091703, Milagro, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 36108 — statut certification : Certified — organisme : FLOCERT
ETH-03469,Asociación de Producción Agrícola Libertad Florida y Palmas (ASOPROLIFLO),Équateur,Amérique latine & Caraïbes,Carretera Vía Panamericana,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Parroquia Balao, Recinto Libertad a 20 Metros de la Escuela Democracia, Carretera Vía Panamericana, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 33760 — statut certification : Certified — organisme : FLOCERT
ETH-03470,Asociación de Producción Agrícola Mundo Nuevo (ASOMUNUE),Équateur,Amérique latine & Caraïbes,Milagro,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Via Lorenzo de Garaicoa Km 15 y L de Garaicoa, Milagro, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 36508 — statut certification : Certified — organisme : FLOCERT
ETH-03471,Asociación de Producción Agrícola Nuevo Porvenir (ASONUPOR),Équateur,Amérique latine & Caraïbes,Machala,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Rocafuerte y Vela esquina, 070206, Machala, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 46698 — statut certification : Certified — organisme : FLOCERT
ETH-03472,Asociación de Producción Agrícola Orgánica Pasaje (ASOPAOP),Équateur,Amérique latine & Caraïbes,Calle Azuay número : sn interseccion: Atahualpa,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Calle Azuay número : sn interseccion: Atahualpa, 070950, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 39839 — statut certification : Certified — organisme : FLOCERT
ETH-03473,Asociación de Producción Agrícola Producción y Vida (ASOAGRIPROVI),Équateur,Amérique latine & Caraïbes,Pasaje,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Calle Bolívar s/n Parroquia Buenavista, Pasaje, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 38948 — statut certification : Certified — organisme : FLOCERT
ETH-03474,Asociación de Producción Agrícola de Banano Tierra Maria (ASATIMA),Équateur,Amérique latine & Caraïbes,Machala,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Av. Madero Vargas y Calle Fulton Franco Cruz, Al frente del ECU 911., Machala, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 40064 — statut certification : Certified — organisme : FLOCERT
ETH-03475,Asociación de Producción Agrícola de Banano Y Cacao Orgánico Banacao - ASOPROABACAO,Équateur,Amérique latine & Caraïbes,Santa Rosa,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Cdla las Orquideas, vía Caluguro, canton Santa Rosa, Santa Rosa, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 35210 — statut certification : Certified — organisme : FLOCERT
ETH-03476,Asociación de Producción Agrícola de Banano y Frutas Tropicales Costa del Sur (ASOCOSTASUR),Équateur,Amérique latine & Caraïbes,Machala,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Av. 25 de junio km 1/1, la providencia - junto a gasolinera Terpel,  parroquia Machala, cantón Machala, provincia El Oro., Machala, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 42209 — statut certification : Certified — organisme : FLOCERT
ETH-03477,"Asociación de Producción, Comercialización y Exportación de Banano, Cacao y Productos de Ciclo Corto 20 de Marzo (APRODISEXBACA)",Équateur,Amérique latine & Caraïbes,Calle Carchi S/N Intersección Avenida del Ejercito y Machal,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Calle Carchi S/N Intersección Avenida del Ejercito y Machal, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 37852 — statut certification : Certified — organisme : FLOCERT
ETH-03478,Asociación de Productores Bananeros Orenses (ASOPROBANOR / ABO Machala),Équateur,Amérique latine & Caraïbes,Machala,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"El Cambio, Calle Eloy Alfaro S/N Franklin Chávez, Machala, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 38755 — statut certification : Certified — organisme : FLOCERT
ETH-03479,Asociación de Productores Nueva Esperanza,Équateur,Amérique latine & Caraïbes,Machala,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation ; Trader,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Circunvalación Norte 2313 Y Augusto Valles Rosales, Machala, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 34041 — statut certification : Certified — organisme : FLOCERT
ETH-03480,BANABRIX S.A.S,Équateur,Amérique latine & Caraïbes,Guayaquil,Plantation / exploitation (main-d'œuvre salariée),Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"URDESA CENTRAL Calle DÁTILES, Guayaquil, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 46295 — statut certification : Certified — organisme : FLOCERT
ETH-03481,BANLOCSA,Équateur,Amérique latine & Caraïbes,Tenguel,Plantation / exploitation (main-d'œuvre salariée),Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Sitio San Rafael: Vía Los Almendros, 090158, Tenguel, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 48618 — statut certification : Certified — organisme : FLOCERT
ETH-03482,COMPAÑIA AGRICOLA KFRA CIA LTDA,Équateur,Amérique latine & Caraïbes,Pasaje,Plantation / exploitation (main-d'œuvre salariée),Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Ciudadela: Plaza Nueva Calle: ERASMO NOBLECILLA Numero: S/N Intersección: CUATRO DE AGOSTO Piso: 1 Oficina: 1 Referencia ubicacion: A cien metros del Colegio Ochoa Leon, Pasaje, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 41320 — statut certification : Certified — organisme : FLOCERT
ETH-03483,Cacao del Ecuador S.A. CADELCUA,Équateur,Amérique latine & Caraïbes,Guayaquil,Plantation / exploitation (main-d'œuvre salariée),Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Cuidadela Los Ceibos Urb. Santa Cecilia, edificio Budapest, Guayaquil, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 39412 — statut certification : Certified — organisme : FLOCERT
ETH-03484,Carlos Olvin Bolivar Farinango Gualiche (Finca San Carlos),Équateur,Amérique latine & Caraïbes,Machala,Plantation / exploitation (main-d'œuvre salariée),Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Sitio Ceibales, Junto a la propiedad del señor Cesar Ullauri, 070101, Machala, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 46405 — statut certification : Certified — organisme : FLOCERT
ETH-03485,Celia María Encalada Mora,Équateur,Amérique latine & Caraïbes,Machala,Plantation / exploitation (main-d'œuvre salariée),Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"Av. 9 de mayo e/ Pichincha y Bolívar, 070206, Machala, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 41973 — statut certification : Certified — organisme : FLOCERT
ETH-03486,Cooperativa de Producción Agroecológica El Guabo,Équateur,Amérique latine & Caraïbes,El Guabo,Plantation / exploitation (main-d'œuvre salariée),Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Hired Labour,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"VIA PANAMERICANA SUR Y QUINTA OESTE, El Guabo, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 28383 — statut certification : Certified — organisme : FLOCERT
ETH-03487,Cooperativa de Producción Agrícola Bananeros del Sur (COOPROBASUR),Équateur,Amérique latine & Caraïbes,El Cambio,Coopérative / organisation de petits producteurs,Banane,À vérifier,Oui,Fairtrade International / FLOCERT — Producer - Small Producer Organisation,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,Non trouvé,"El Cambio. Av. Panamericana. Km. 02 y Ciudadela Garzón Zhapan, Referencia: a 02 cuadras de Carpas Ramirez. Edificio de 02 pisos color beige., El Cambio, Ecuador",Fairtrade Finder / FLOCERT (API officielle assurance-ix) — https://www.fairtrade.net/en/fairtrade-finder.html,FLO-ID 37699 — statut certification : Certified — organisme : FLOCERT
